Id,PreId,TogetherPreId,Name,TaskDes,Type,Chapter,ChapterName,ServerLevel,AcceptLimitBaseLevel,AcceptLimitJobLevel,PushLevel,AcceptLimitProfession,AcceptLimitSex,AcceptLimitItem,AcceptLimitIdentity,FinishLimitIdentity,FinishLimitCD,AcceptNpc,FinishNpc,ItemAfterAccept,ItemBeforeFinish,AcceptAutoPath,Accepttype,Finishtype,ShortcutShowType,FindwayType,AbandonType,DestroyType,LimitTask,CycleNumber,TargetSubTasks,TargetSubTaskChoose,PhasePositionSceneTask,Target1,SpecialMes1,TargetDes1,Target2,SpecialMes2,TargetDes2,Target3,SpecialMes3,TargetDes3,Target4,SpecialMes4,TargetDes4,Target5,SpecialMes5,TargetDes5,TargetRunType,TaskTrigger,IsReminder,FinishTips,NpcFavors,RewardID,DescAcceptable,DescCanFinish,TalkScript,TaskAcceptScriptTag,TaskFinishScriptTag
15017000,,,宝石悬案,,15,15029,,,50=0,0=0,0=0,0,2,,0,0,,,11024=7,,,0,1,1,3,1,1,2,,,,,,1|11025=7,WorldTask_15017000_exec_1,找到卡普尔家族的族长赞塔.卡普尔了解关于这块星泪石的历史,3|220015=1|7=142.96=9.80=98.70,,检查一直保藏着星泪石的保险柜，排除宝石失窃的可能性,1|11024=7,WorldTask_15017000_exec_2,和萨拉商讨如何寻回宝石，替卡普尔家族挽回名誉,5|0=1|7=139.39=10.00=101.37,,通关副本“宝石悬案”,,,,2,1=0=3=11025=7=144.01=10.00=100.51=265.68|1=0=3=11026=7=144.05=10.00=97.92=300.89|4=1=11=220015=1=7=142.96=9.80=98.70|4=2=12=220015=1|3=0=4=11024|4=4=4=11025|4=4=4=11026|4=2=14=1=0=11561|4=2=3=11024=7=149.99=9.80=75.67=316.98,,,,,普隆德拉有名的商人世家卡普尔家族近来蒙羞，家族的珍稀星泪石被鉴定为人工仿制品，堪称重大丑闻。受萨拉所托，你要帮助卡普尔家族重整声誉。,卡普尔家族的名誉得以保全，同时你还抓住了当年的宝石窃贼,15,WorldTask_15017000_accept,WorldTask_15017000_finish
19002000,,,萌物小分队,吉芬的公告牌上贴着一则雇佣信息……,19,19021,萌物小分队,,37=0,0=0,37=0,0,2,,,,,1628=16,0=0,,,0,1,2,3,1,1,1,,,,,,1|1647=16,Explore_19002000_exec,到告示中提到的地方，找人询问是否知道告示牌上雇佣相关的事,3|200558=1|16=107.97=17.03=41.40,,修理一下相机，好像并不是什么大问题,9|0=1|16=108.54=17.03=39.82,,好像只是忘记打开了盖子……试试相机能不能用,,,,,,,2,4=2=12=200558=1|4=1=11=200558=1=16=107.97=17.03=41.4|4=2=15=19002000,,,,1300010,吉芬告示牌上有一个雇佣信息，需要实力合格的冒险者才能解决,将修好的相机还给队长吧,19001,Explore_19002000_accept,
19002010,19002000,,萌物小分队,你决定帮助萌物小分队，不过要从修理相机和鱼竿开始。,19,19021,萌物小分队,,37=0,0=0,37=0,0,2,,,,,1647=16,0=0,,,1,1,2,1,1,1,1,,,,,,1|1649=16,Explore_19002010_exec,修理鱼竿要找专业的人，问下不远处的学者吧,37|5=1,,爱研究的学者好像找到了问题，等等他吧,,,,,,,,,,2,,,,,1300020,接下来要修理鱼竿了，爱研究的学者应该知道一些原理,学者似乎很轻松就修好了，拿回来吧,19001,Explore_19002010_accept,
19002020,19002010,,萌物小分队,随他们前往垂钓安全区，却遭遇到了威胁。,19,19021,萌物小分队,,37=0,0=0,37=0,0,2,,,,,1647=16,1647=16,,,1,1,1,1,1,1,1,,,,,,5|0=1|12=111.83=1.75=146.67,,按照萌物小分队队长，严肃的哥哥说的位置走过去找到他们的秘密基地,2|1049=10|12=111.19=1.75=130.98,,解决这里额外繁衍出来的魔物,3|200560=1|12=106.83=1.75=124.97,,找到并消除被恶作剧的魔法印迹,1|1647=16,Explore_19002020_exec,去找萌物小分队队长交差,27|4016=1|16=106.75=17.03=41.00,,查看队长给你的《波利精灵寻找指南》,2,4=1=14=1=0=10844|4=3=12=200560=1|4=2=11=200560=1=12=106.83=1.75=124.97|4=5=22=4003|4=2=8=1049=10|4=1=7=1049=10=12=110.29=1.57=128.33=5|4=1=7=140053=1=12=106.83=1.75=124.97=0|4=3=8=140053=1,,,,1300030,将鱼竿也还给队长吧,这下大致了解了波利精灵的寻找办法了,19001,Explore_19002020_accept,Explore_19002020_finish
19001100,,,新手斯特拉,普隆德拉中央广场的雕塑旁有一位碎碎念的年轻人……,19,19012,新手斯特拉,,41=0,0=0,41=0,0,2,,,,,13220=7,0=0,,,0,1,2,3,1,1,1,,,,,,3|200555=1|7=94.09=10.00=172.17,,说起被Z团抢包，你似乎也有一段不堪的回忆,1|13221=7,Explore_19001100_exec,去找情报贩子问问，应该可以打听到信息,5|0=1|7=127.00=10.80=101.82,,前往Z团窝点,,,,,,,2,5=0=3=13220=7=94.24=10=173.41=0|1=0=11=200555=1=7=94.24=10=173.41|4=1=12=200555=1|4=1=3=13221=7=84.94=10.8=145.75=153.53|4=1=16=4032|4=2=15=19001100,,,,1300040,普隆德拉雕塑旁有个碎碎念的年轻人似乎有些困惑，需要实力合格的冒险者帮他解决,,19001,Explore_19001100_accept,
19001110,19001100,,新手斯特拉,击败那些埋伏你的Z团成员,19,19012,新手斯特拉,,41=0,0=0,41=0,0,2,,,,,13221=7,0=0,,,1,1,2,1,1,1,1,,,,,,2|140080=1|7=119.11=10.80=98.17,,击败这些埋伏你的Z团团员,2|140081=1|7=125.13=10.80=105.64,,,2|140082=1|7=119.16=10.80=103.82,,,,,,,,,1,1=0=14=2=13221=10840|1=0=7=140080=1=7=119.11=10.80=98.17=0|3=0=8=140080=1|1=0=7=140081=1=7=125.13=10.80=105.64=0|3=0=8=140081=1|1=0=7=140082=1=7=119.16=10.80=103.82=0|3=0=8=140082=1,,,,1300050,情报贩子带你来了一个隐蔽的地方，似乎有些不对……,询问情报贩子斯特拉的背包在哪,19001,Explore_19001110_accept,
19001120,19001110,,新手斯特拉,新手冒险者斯特拉似乎还有什么事想要委托你完成,19,19012,新手斯特拉,,41=0,0=0,41=0,0,2,,,,,13221=7,13220=7,,,1,1,1,1,1,1,1,,,,,,3|200556=1|7=129.41=10.80=100.99,,那个遗落的背包，应该就是斯特拉的,,,,,,,,,,,,,2,4=2=4=13221|1=0=11=200556=1=7=129.82=10.8=100.95|3=0=4=13220|4=1=12=200556=1|1=0=15=19001110,,,,1300060,询问情报贩子斯特拉的背包在哪,这样就满足新手的需求了，希望他以后的冒险可以顺利些,19001,Explore_19001120_accept,Explore_19001120_finish
19002100,,,真理旅人,梦罗克有一位巫师似乎在寻找着什么。,19,19022,真理旅人,,43=0,0=0,43=0,0,2,,,,,13320=26,0=0,,,0,1,2,3,1,1,1,,,,,,1|1999=26,Explore_19002100_exec1,去拿塔姬乌丝预定好的变身药水,1|13320=26,Explore_19002100_exec2,将变身药水给塔姬乌丝,5|0=1|19=122.37=12.30=124.26,,前往塔姬乌丝说的苏克拉特沙漠之中的蚂蚁密穴入口,,,,,,,2,5=0=3=13320=26=176.72=9.91=133=278.51|4=3=4=13320|4=3=3=13323=506=71.57=4.50=224.78=179.15|4=3=14=1=0=10845,,,,1300070,梦罗克东门附近有一个巫师，在寻找实力合格的冒险者去完成一件大事,约定了在苏克拉特的蚂蚁密穴集合,19001,Explore_19002100_accept,
19002110,19002100,,真理旅人,你和塔姬乌丝约定在蚂蚁密穴见面，而蚂蚁密穴就在苏克拉特沙漠之中。,19,19022,真理旅人,,43=0,0=0,43=0,0,2,,,,,13323=506,0=0,,,0,1,2,1,1,1,1,,,,,,27|4017=1|506=70.99=4.50=223.30,,按照计划变身成为蚂蚁,5|0=1|506=60.87=4.50=185.69,,顺着上路下去集合点，沿路搜集信息,1|13321=506,Explore_19002110_exec,听听蚂蚁在说什么，其中是否隐藏重要信息,5|0=1|506=84.94=4.50=112.7,,继续顺路下去集合点，沿路搜集信息,,,,2,4=1=10=918401|4=4=3=13326=506=63.60=4.50=100.50=0|4=4=4=13321|4=1=3=13321=506=63.91=4.50=176.59=273.27|4=4=14=1=0=10847|4=2=14=2=13321=10846|2=0=4=13323|4=1=24=2690948=506=70.99=4.50=223.30|4=2=25=2690948,,,,1300080,她已经比你先到了蚂蚁密穴之中，似乎有什么要说,听蚂蚁说话，获取信息,19001,Explore_19002110_accept,
19002120,19002110,,真理旅人,塔姬乌丝已经成功的损坏了蚁后之乱，现在想办法从这危机中逃脱！,19,19022,真理旅人,,43=0,0=0,43=0,0,2,,,,,13326=506,13320=19,,,0,1,1,1,1,1,1,,,,,,5|0=1|506=152.21=4.50=62.69,,达到约定地点，好像听到蚂蚁密穴深处有巨大声响,2|140031=1|506=177.70=4.50=77.03,,击杀虚弱的蚁后,2|1109=15|506=181.84=4.50=79.48,,击退蚁潮,3|200561=1|506=186.76=4.50=84.01,,协助塔姬乌丝施法,37|5=1,,等待塔姬乌丝点燃蚂蚁密穴，而后逃离,2,4=1=24=2690949=506=152.21=4.50=62.69|4=2=25=2690949|1=0=3=13322=506=188.96=4.50=84.31=236.50|3=0=4=13320|4=1=23=918401|4=3=11=200561=1=506=186.76=4.50=84.01|4=5=18=19=115.03=12.3=118.25=90|4=3=8=1109=15|4=1=4=13326|1=0=7=140031=1=506=181.84=4.50=79.48=0|4=2=8=140031=1|4=2=7=1109=15=506=181.84=4.50=79.48=15|4=1=14=1=0=10848|4=5=4=13322|4=4=12=200561=1|4=5=16=4033|4=4=3=13320=19=114.06=12.3=121.25=180|4=4=24=2690951=506=193.64=4.50=87.56|2=0=25=2690951|4=3=24=2690950=506=188.96=4.50=84.31|2=0=25=2690950|4=2=7=140048=1=|4=3=8=140048=1,,,,1300090,听蚂蚁说话，获取信息,塔姬乌丝虽然完成了任务，但是似乎有些恍惚,19001,Explore_19002120_accept,Explore_19002120_finish
19003300,,,船长的委托,伊斯鲁德的船长发布一则委托，说自己的两名船员失踪了，需要实力合格的冒险者帮忙寻回。,19,19034,船长的委托,,44=0,0=0,44=0,0,2,,,,,13455=21,0=0,,,1,1,2,3,1,1,1,,,,,,27|4067=1|21=168.75=17.29=163.38,,查看船长给你的记录着两位失踪船员的等级名录,1|13455=21,Explore_19003300_exec,和船长沟通一些没理解的细节,5|0=1|505=92.91=12.43=108.87,,前往船长所说的[死亡之息],27|4066=1|505=86.77=12.45=104.40,,使用提神药剂唤醒昏迷的船员,,,,2,5=0=3=13455=21=170.48=17.18=163.33=265.00|4=3=14=1=0=10919|4=3=3=13459=505=85.92=12.45=102.88=0|4=4=4=13459|4=4=3=13456=505=85.92=12.45=102.88=0|4=1=22=4047,,,,1300100,伊斯鲁德有位船长正在寻找实力合格的冒险者帮他寻找两位失踪的船员,,19001,Explore_19003300_accept,
19003310,19003300,,船长的委托,根据失踪船员留下的线索，确定他们去了海底洞窟之中，找到了其中一名船员，明白事件缘由。,19,19034,船长的委托,,44=0,0=0,44=0,0,2,,,,,13456=505,0=0,,,0,1,2,1,1,1,1,,,,,,2|1020=8|505=144.55=12.45=47.84,,前往洞窟深处，击败围困船员的魔物救出他的同伴,2|1096=8|505=144.55=12.45=47.84,,,,,,,,,,,,1,1=0=3=13458=505=161.34=12.45=46.27=285.36|1=0=3=13460=505=160.94=12.45=43.00=280|1=0=7=1020=8=505=155.49=12.45=48.14=12|1=0=7=1096=8=505=152.39=12.45=42.86=12|2=0=8=1020=8|2=0=8=1096=8|2=0=14=2=13458=10920,,,,1300110,洞窟里找到一个昏迷的船员，让他清醒后询问他是否知道另一个人的下落,,19001,Explore_19003310_accept,
19003320,19003310,,船长的委托,据说有个被改造过的魔物非常厉害，是他们被困在此处的主要原因。,19,19034,船长的委托,,44=0,0=0,44=0,0,2,,,,,13458=505,13455=21,,,0,1,1,1,1,1,1,,,,,,2|140076=1|505=154.40=12.45=44.88,,击败机械达拉蛙，才能将这被困的两个人解救出去,27|4066=1|505=159.43=12.45=43.83,,使用提神药剂唤醒昏迷的船员,1|13457=505,Explore_19003320_exec,今天就是启航日，督促他们快点回去找船长,,,,,,,2,3=0=4=13455|1=0=7=140076=1=505=151.81=12.45=45.53=0|4=1=8=140076=1|4=2=4=13460|4=2=3=13457=505=160.94=12.45=43.00=280|3=0=4=13456|3=0=4=13457|3=0=4=13458,,,,1300120,这里似乎还有另一个被困的冒险者，问问他是不是知道些什么,已经成功找到了两位失踪的船员，并帮助他们解围，回去找船长交差,19001,Explore_19003320_accept,Explore_19003320_finish
19002200,,,丢失的物资,骑士团发布一招募令，是猫手商队委托，招募冒险者调查近期运往绵绵岛丢失物资的恶性事件。,19,19023,丢失的物资,,46=0,0=0,46=0,0,2,,,,,1382=21,0=0,,,0,1,2,3,1,1,1,,,,,,27|4018=1|21=140.17=17.29=162.93,,查看骑士团骑士提供的关于杜兰族的资料,1|1382=21,Explore_19002200_exec,决定接下任务，找骑士团要推荐信,,,,,,,,,,2,4=1=22=4004|2=0=3=13327=21=131.72=17.18=181.08=271.90,,,,1300130,骑士团似乎发布了一个调查任务，需要实力合格的冒险者帮他解决,带着推荐信去找发布此任务的杰克船长,19001,Explore_19002200_accept,
19002210,19002200,,丢失的物资,杰克船长告诉了你受害者猫人应该在竞技场侧边休息，你可以去找他询问详细的讯息看能否找到突破口。,19,19023,丢失的物资,,46=0,0=0,46=0,0,2,,,,,13327=21,0=0,,,1,1,2,1,1,1,1,,,,,,5|0=1|61=86.03=11.90=42.69,,到竞技场竞技场侧边寻找受袭的猫人，调查详情,2|140027=8|61=94.27=13.10=42.63,,击败被召唤出来的邪骸海盗，与惊魂未定的杜兰族猫人交谈,,,,,,,,,,2,4=2=8=140027=8|4=1=7=140027=8=61=94.27=13.1=42.63=10|1=0=3=13324=61=94.11=12.95=38.01=300|4=1=14=2=13324=10849|4=1=7=140051=1=61=94.27=13.1=42.63=0|4=2=8=140051=1,,,,1300140,杰克船长告诉要你去找当事人，也是受害者,这个猫人似乎十分惊慌，好像还在被袭的阴影里没走出来,19001,Explore_19002210_accept,
19002220,19002210,,丢失的物资,你决定前往沉默之船的小岛寻找到丢失的物资，根据推测，物资极有可能就在那里。,19,19023,丢失的物资,,46=0,0=0,46=0,0,2,,,,,13324=61,1382=21,,,1,1,1,1,1,1,1,,,,,,5|0=1|61=84.21=11.10=48.05,,根据受伤的猫人的线索，决定去沉船附近的小岛寻找丢失的物资,5|0=1|22=64.20=7.73=58.54,,抵达沉没之船附近的小岛,5|0=1|22=73.62=7.73=67.30,,发现物资果然被藏匿在这，调查附近有没有奇怪的人,2|140026=8|22=73.62=7.73=67.30,,击败被召唤出的白幽灵,,,,2,3=0=16=4034|4=1=14=1=0=10850|4=3=14=2=13325=10852|4=2=14=1=0=10851|4=3=7=140026=8=22=73.62=7.73=67.3=12|4=4=8=140026=8|4=4=14=2=13325=10853|2=0=4=13324|4=2=4=13327,,,,1300150,询问受伤的猫人，物资丢失时他经历了什么,事情调查清楚了，告诉骑士团负责的骑士吧,19001,Explore_19002220_accept,Explore_19002220_finish
19003500,,,封藏的记忆,前往法师所说的地方进行调查,19,19034,封藏的记忆,,47=0,0=0,47=0,0,2,,,,,13470=35,13471=35,,,0,1,1,3,1,1,1,,,,,,3|201345=1|35=57.88=5.29=193.79,,找到并回收魔法书,2|1034=15|35=62.85=5.29=196.60,,击败围攻的狼群,,,,,,,,,,2,5=0=3=13470=35=70.10=4.33=146.25=90|1=0=11=201345=1=35=56.00=5.29=193.72|4=1=12=201345=1|4=1=7=1034=5=35=56.00=5.29=193.72=10|2=0=8=1034=5|2=0=3=13471=35=56.00=5.29=193.72=180|4=2=14=2=13471=12300|1=0=24=2690952=35=56.00=5.29=193.72|1=0=11=201346=1=35=56.00=5.29=193.72,,,,1300160,前面的魔法师似乎遇到了什么困扰，不如与他聊一聊吧。,与狼王对话,19001,Explore_19003500_accept,Explore_19003500_finish
19003510,19003500,,封藏的记忆,将狼王的话传达给墨德,19,19034,封藏的记忆,,47=0,0=0,47=0,0,2,,,,,13470=35,13470=35,,,1,1,1,1,1,1,1,,,,,,1|13471=35,Explore_19003510_exec,按照它的要求找来了胆小的法师,2|170002=1|35=56.00=5.29=193.72,,打败发狂的狼王,1|13472=35,Explore_19003510_exec2,狼王似乎有话要说,,,,,,,2,1=0=15=19003510|4=1=4=13471|4=1=7=170002=1=35=56.00=5.29=193.72=0|4=2=8=170002|4=2=3=13472=35=56.00=5.29=193.72=180|3=0=4=13470|3=0=4=13472|2=0=25=2690952|2=0=12=201346=1,,,,1300170,将狼王的话语传达给胆小的法师,与狼王和胆小的法师告别,19001,Explore_19003510_accept,Explore_19003510_finish
19001000,,,四时之诗,斐扬流浪者说自己和病逝的爱人有一个约定……,19,19011,四时之诗,,49=0,0=0,49=0,0,2,,,,,2508=47,0=0,,,0,1,2,3,1,1,1,,,,,,27|4014=1|47=161.57=16.08=165.08,,查看纸条上的[四时之诗]内容,1|2508=47,Explore_19001000_exec,他似乎还有些话想说,,,,,,,,,,2,4=1=22=4000,,,,1300180,斐扬的流浪者似乎有些困惑，需要实力合格的冒险者帮他解决,去问问吟游诗人坤特吧,19001,Explore_19001000_accept,
19001010,19001000,,四时之诗,斐扬流浪者说[四时之诗]之中他仅仅去了一个地方，剩下的希望你能帮他找到，你打算去问问吟游诗人坤特。,19,19011,四时之诗,,49=0,0=0,49=0,0,2,,,,,2548=47,0=0,,,1,1,2,1,1,1,1,,,,,,27|4014=1|47=179.35=16.08=109.62,,坤特将他知道相关信息标注上去,5|0=1|52=97.53=10.38=74.40,,去距离最近的[秋之实]看看吧，就在弓手村,9|0=1|52=95.14=10.38=72.98,,留下[秋之实]的影像吧,5|0=1|5=123.50=10.00=115.50,,接下来是[春之花]，就在普隆德拉北门的池塘处,9|0=1|5=123.50=10.00=114.35,,留下[春之花]的形象吧,2,4=4=14=1=0=10836|4=5=14=1=0=10837|4=2=14=1=0=10835|4=1=22=4001,,,,1300190,坤特似乎知道这四时之诗分别指向哪里,吉芬的伊览德应该知道更多关于[夏之岛]的消息,19001,Explore_19001010_accept,
19001020,19001010,,四时之诗,坤特告诉你他知道的两个地方，但是不确定[夏之岛]的具体位置，要你去找伊览德询问，因为在吉芬附近。,19,19011,四时之诗,,49=0,0=0,49=0,0,2,,,,,1634=16,2508=47,,,1,1,1,1,1,1,1,,,,,,5|0=1|12=90.45=2.25=108.29,,伊览德说有个近路可以爬上[夏之岛]，当然你也可以选择徒步上去,9|0=1|12=90.17=13.55=111.42,,留下[夏之岛]的影像吧,,,,,,,,,,2,4=1=14=1=0=10838,,,,1300200,询问下伊览德吧,带着这些照片去找斐扬流浪者吧，希望帮他完成了心愿,19001,Explore_19001020_accept,Explore_19001020_finish
19003000,,,暗杀之刃,梦罗克的雪兹似乎在找人帮他去完成一些事，需要实力合格的冒险者的帮助,19,19031,暗杀之刃,,50=0,0=0,50=0,0,2,,,,,13422=26,3481=24,,,0,1,1,3,1,1,1,,,,,,27|4019=1|26=57.94=9.91=139.59,,查看纸张里记载着什么,,,,,,,,,,,,,2,3=0=14=1=0=10854|4=1=22=4005|5=0=3=13422=26=57.17=9.91=141.17=130.60,,,,1300210,梦罗克的雪兹似乎在找人帮他去完成一些事，需要实力合格的冒险者的帮助,去普隆德拉的装备商店询问忽克连，工艺是否可以支撑雪兹的想法,19001,Explore_19003000_accept,Explore_19003000_finish
19003010,19003000,,暗杀之刃,完成雪兹的相关需求，补全他所需求的情报，并凑齐打造暗杀之刃的必要材料。,19,19031,暗杀之刃,,50=0,0=0,50=0,0,2,,,,,1250=7,0=0,,3060520=12,1,1,2,1,1,1,1,,,,,,37|5=1,,稍等片刻,1|1250=7,Explore_19003010_exec1,询问占卜结果,1|13422=26,Explore_19003010_exec2,将调查结果告知雪兹,15|3060520=12|34=64.46=6.35=91.20,,击败兽人战士或兽人女战士获取兽人之牙,,,,2,4=3=14=1=0=10855|1=0=24=2690916=7=111.78=11.6=212.39|4=1=25=2690916,,,,1300220,去找占卜者问出这把短剑的名字吧,,19001,Explore_19003010_accept,
19003020,19003010,,暗杀之刃,事情似乎发生了变化，雪兹似乎被某种力量掌控，作出奇怪的举止行为，想办法阻止他。,19,19031,暗杀之刃,,50=0,0=0,50=0,0,2,,,,,13422=26,13423=26,,,1,1,1,1,1,1,1,,,,,,2|140073=1|26=58.58=9.91=140.06,,击败黑暗之影,,,,,,,,,,,,,1,1=0=4=13422|1=0=7=140073=1=26=57.17=9.91=141.17=0|4=1=8=140073=1|4=1=3=13423=26=57.17=9.91=141.17=130.60|3=0=4=13423|1=0=24=2690915=26=57.17=9.2=141.17|4=1=25=2690915,,,,1300230,果然是个苦差事，这样就算完成了吧，去交给雪兹吧,被附身的雪兹似乎还没缓过神来，问问他是否知道些什么,19001,Explore_19003020_accept,Explore_19003020_finish
19004300,,,魔锅蛋之灵,救助昏迷的猎人,19,19044,魔锅蛋之灵,,53=0,0=0,53=0,0,2,,,,,13550=19,0=0,,3060805=15,1,1,2,3,1,1,1,,,,,,15|3060805=15|19=108.35=12.30=65.25,,击败魔锅蛋并收集15个煎蛋,,,,,,,,,,,,,2,5=0=3=13550=19=34.65=12.30=73.58=360,,,,1300240,前面的那个人似乎不太对劲，不如靠近看看吧~,将煎蛋交给美食猎人,19002,Explore_19004300_accept,
19004310,19004300,,魔锅蛋之灵,与猎人对话了解魔锅蛋之灵,19,19044,魔锅蛋之灵,,53=0,0=0,53=0,0,2,,,,,13550=19,0=0,,,1,1,2,1,1,1,1,,,,,,27|8002=1|19=36.60=12.30=73.6,,查看魔锅蛋之灵的相关笔记,,,,,,,,,,,,,2,4=1=22=6051,,,,1300250,将煎蛋交给美食猎人,寻找魔锅蛋之灵,19002,Explore_19004310_accept,
19004320,19004310,,魔锅蛋之灵,寻找魔锅蛋之灵,19,19044,魔锅蛋之灵,,53=0,0=0,53=0,0,2,,,,,0=0,13550=19,,,0,2,1,1,1,1,1,,,,,,5|0=1|19=77.58=12.30=158.70,,寻找魔锅蛋之灵的踪迹,27|8003=1|19=77.58=12.30=158.70,,使用诱饵,2|170003=1|19=79.42=12.30=159.9,,打败为了烤肉发狂的魔锅蛋之灵,1|13551=19,Explore_19004320_exec,他吃起了烤肉，好像不太想理你,9|0=1|19=81.05=12.30=157.80,,与魔锅蛋之灵合照,2,4=1=14=1=0=12301|4=2=7=170003=1=19=79.42=12.30=159.9=0|4=3=8=170003=1|4=3=3=13551=19=79.42=12.30=159.9=180|3=0=4=13551|3=0=4=13550,,,,1300260,寻找魔锅蛋之灵,将与魔锅蛋之灵的合照交给美食猎人,19002,,Explore_19004320_finish
19004100,,,远古石碑,普隆德拉铁匠铺里的忽克连有一个冒险委托，需要实力合格的冒险者帮助,19,19042,远古石碑,,55=0,0=0,55=0,0,2,,,,,3481=24,3481=24,,,0,1,1,3,1,1,1,,,,,,27|4025=1|24=79.25=11.31=52.10,,阅读忽克连给你的《武器装备进化史》,,,,,,,,,,,,,2,4=1=22=4012|3=0=3=13452=8=208.96=1.76=204.94=232.00,,,,1300270,普隆德拉铁匠铺里的忽克连有一个冒险委托，需要实力合格的冒险者帮助,你大致了解了关于武器装备的历史和演变，决定帮他找到远古石碑,19002,Explore_19004100_accept,Explore_19004100_finish
19004110,19004100,,远古石碑,你大致了解了关于武器装备的历史和演变，决定前往哥布灵森林帮他找到远古石碑,19,19042,远古石碑,,55=0,0=0,55=0,0,2,,,,,13452=8,0=0,,,1,1,2,1,1,1,1,,,,,,2|1015=10|8=183.69=1.76=192.17,,完成卢卡斯提出的条件，打探远古石碑的线索,2|1016=10|8=158.50=1.76=183.91,,,3|200591=1|8=144.67=1.76=189.95,,,,,,,,,1,1=0=11=200591=1=8=144.67=1.76=189.95|2=0=12=200591=1,,,,1300280,你前往哥布灵森林，去寻找巡林客卢卡斯，他对于森林里的情况很熟悉,,19002,Explore_19004110_accept,
19004120,19004110,,远古石碑,卢卡斯帮助了你很多 ，做好准备工作后，你前往远古石碑所在处,19,19042,远古石碑,,55=0,0=0,55=0,0,2,,,,,13452=8,13452=8,,,1,1,1,1,1,1,1,,,,,,5|0=1|8=155.04=1.76=149.10,,前往卢卡斯所说的森林中央的大树下,27|4064=1|8=155.04=1.76=149.10,,喝下卢卡斯调制的蘑菇汁液就能看到想寻找的东西了,2|140075=1|8=149.04=1.76=150.63,,果然出现了卢卡斯说的石碑守护灵，击败他,3|200592=1|8=143.79=1.76=152.22,,拓印石碑内容,,,,2,4=1=14=1=0=10869|4=2=10=3601301|2=0=23=3601301|4=2=3=13454=8=142.61=1.76=152.30=88.00|3=0=4=13454|4=2=7=140075=1=8=147.13=1.76=150.83=0|4=3=8=140075=1|4=3=11=200592=1=8=143.79=1.76=152.22|2=0=12=200592=1|4=2=24=2690918=8=147.13=1.76=150.83|4=3=25=2690918,,,,1300290,完成了卢卡斯的考验，回去找他询问远古石碑的所在,顺利取得了石碑拓印，去和卢卡斯道别,19002,Explore_19004120_accept,Explore_19004120_finish
19004130,19004120,,远古石碑,你按照纸条记录的顺序，召唤出了守护者神官，他告诉了你一些远古石碑的下落,19,19042,远古石碑,,55=0,0=0,55=0,0,2,,,,,3481=24,3481=24,,,1,1,1,1,1,1,1,,,,,,27|4065=1|24=79.25=11.31=52.10,,阅读其他冒险者搜集来的拓印译文,1|3481=24,Explore_19004130_exec1,你读的一知半解，忽克连似乎有想要补充的内容,1|13453=27,Explore_19004130_exec2,前往皇宫走廊，将你取得的拓印交给学者翻译,,,,,,,2,1=0=4=13452|4=1=22=4013|4=2=3=13453=27=83.99=11.46=108.36=184.88|3=0=4=13453,,,,1300300,是时候返回普隆德拉交差了,已经将拓印交给了学者，完成了忽克连的委托，去找他领取奖励吧,19002,Explore_19004130_accept,Explore_19004130_finish
