ItemID,ItemName,ItemAtlas,ItemIcon,TypeTab,Subclass,SortID,LevelLimit,ItemQuality,IsRare,Star,ItemDescription,ItemDesType,SexLimit,Profession,Overlap,PromptFx,CanStorehouse,CanCart,CanQuick,RecycleValue,GuildUpsetPrice,ShowRecycleButton,QuickUse,AccessPrompt,CanUse,Weight,MerchantAddition,TimeType,CountTime,ParentID,IsFAQImport,TimeLimitRecycleValue,LocalizationArea,TaskItemAbandon,CultivationRelated
153565050,火焰鞭子图纸,Icon_ItemEquip06,UI_icon_item_huoyanbianzi.png,11,1199,143499090,50=-1,3,,,可用于锻造火焰鞭子,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153565070,火焰鞭子Ⅰ图纸,Icon_ItemEquip06,UI_icon_item_huoyanbianzi.png,11,1199,143499090,70=-1,3,,,可用于锻造火焰鞭子Ⅰ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153565080,火焰鞭子Ⅱ图纸,Icon_ItemEquip06,UI_icon_item_huoyanbianzi.png,11,1199,143500050,80=-1,3,,,可用于锻造火焰鞭子Ⅱ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153565090,火焰鞭子Ⅲ图纸,Icon_ItemEquip06,UI_icon_item_huoyanbianzi.png,11,1199,143499080,90=-1,3,,,可用于锻造火焰鞭子Ⅲ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153565100,火焰鞭子Ⅳ图纸,Icon_ItemEquip06,UI_icon_item_huoyanbianzi.png,11,1199,143499090,100=-1,3,,,可用于锻造火焰鞭子Ⅳ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153566070,奥义奏鸣鞭子图纸,Icon_ItemEquip06,UI_icon_item_lirenzhibian.png,11,1199,143500050,70=-1,3,,,可用于锻造奥义奏鸣鞭子,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153566080,奥义奏鸣鞭子Ⅰ图纸,Icon_ItemEquip06,UI_icon_item_lirenzhibian.png,11,1199,143499080,80=-1,3,,,可用于锻造奥义奏鸣鞭子Ⅰ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153566090,奥义奏鸣鞭子Ⅱ图纸,Icon_ItemEquip06,UI_icon_item_lirenzhibian.png,11,1199,143499090,90=-1,3,,,可用于锻造奥义奏鸣鞭子Ⅱ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153566100,奥义奏鸣鞭子Ⅲ图纸,Icon_ItemEquip06,UI_icon_item_lirenzhibian.png,11,1199,143500050,100=-1,3,,,可用于锻造奥义奏鸣鞭子Ⅲ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153567050,传奇舞娘玫瑰麦克风图纸,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,11,1199,143499080,50=-1,3,,,可用于锻造传奇舞娘玫瑰麦克风,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153567070,传奇舞娘玫瑰麦克风Ⅰ图纸,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,11,1199,143499090,70=-1,3,,,可用于锻造传奇舞娘玫瑰麦克风Ⅰ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153567080,传奇舞娘玫瑰麦克风Ⅱ图纸,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,11,1199,143500050,80=-1,3,,,可用于锻造传奇舞娘玫瑰麦克风Ⅱ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153567090,传奇舞娘玫瑰麦克风Ⅲ图纸,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,11,1199,143499080,90=-1,3,,,可用于锻造传奇舞娘玫瑰麦克风Ⅲ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153567100,传奇舞娘玫瑰麦克风Ⅳ图纸,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,11,1199,143499090,100=-1,3,,,可用于锻造传奇舞娘玫瑰麦克风Ⅳ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153568070,命运之鞭图纸,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,11,1199,143500050,70=-1,3,,,可用于锻造命运之鞭,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153568080,命运之鞭Ⅰ图纸,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,11,1199,143499080,80=-1,3,,,可用于锻造命运之鞭Ⅰ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153568090,命运之鞭Ⅱ图纸,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,11,1199,143499090,90=-1,3,,,可用于锻造命运之鞭Ⅱ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
153568100,命运之鞭Ⅲ图纸,Icon_ItemEquip06,UI_icon_item_meiguimaikefeng.png,11,1199,143500050,100=-1,3,,,可用于锻造命运之鞭Ⅲ,,2,7211=0|7212=0,1,,1,1,0,101=10000,,0,0,1,1,60,1,,,,,,,,
401000102,2星绿棉虫卡片,MonsterIcon001,Monster_LvMianChong.png,4,401,901010001,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,0,0,1,1,1,1,,,,1,,,,
401000202,2星疯兔卡片,MonsterIcon001,Monster_FengTu01.png,4,401,901010002,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,0,0,1,1,1,1,,,,1,,,,
401000402,2星曼陀罗魔花卡片,MonsterIcon001,Monster_ManTuoLuomoHua.png,4,401,902010004,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,0,0,1,1,1,1,,,,1,,,,
401000502,2星吸血蝙蝠卡片,MonsterIcon002,Monster_XiXueBianFu.png,4,401,901010005,0=-1,1,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,0,0,1,1,1,1,,,,1,,,,
401000902,2星狼卡片,MonsterIcon001,Monster_Wolf.png,4,401,902010009,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,401=1600,0,0,1,1,1,1,,,,1,,,,
401001002,2星海葵卡片,MonsterIcon002,Monster_Haikui.png,4,401,903010010,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,0,0,1,1,1,1,,,,1,,,,
401001702,2星哥布灵首领卡片,MonsterIcon_Boss001,Monster_GeBuLinShouLing.png,4,401,903010017,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,0,0,1,1,1,1,,,,1,,,,
401006102,2星远古海神卡片,MonsterIcon004,Monster_YuanGuHaiWang.png,4,401,903010061,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
401006702,2星艾斯恩魔女卡片,MonsterIcon002,Monster_Aisienmonv.png,4,401,903010067,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
401006802,2星深渊骑士卡片,MonsterIcon_Boss001,Monster_ShenYuanQiShi.png,4,401,903010068,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402000802,2星蜗牛卡片,MonsterIcon003,Monster_WoNiu.png,4,401,901020008,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
402000902,2星蚁卵卡片,MonsterIcon003,Monster_MaYiYouChong.png,4,401,901020009,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
402000102,2星盗虫卵卡片,MonsterIcon002,Monster_DaoChongLuan.png,4,401,901020001,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
402000302,2星达拉蛙卡片,MonsterIcon001,Monster_DaLaWa.png,4,401,903020003,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402001202,2星兽人战士卡片,MonsterIcon003,Monster_ShouRenZhanShi.png,4,401,902020012,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402001302,2星僵尸卡片,MonsterIcon003,Monster_Jiangshi.png,4,401,902020013,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,401=1600,,0,1,1,1,1,,,,1,,,,
402001402,2星毕帝特飞龙卡片,MonsterIcon004,Monster_BiDiTeFeiLong.png,4,401,902020014,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402000602,2星狂暴木乃伊卡片,MonsterIcon002,Monster_Kuangbaomunaiyi.png,4,401,902020006,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,401=1600,,0,1,1,1,1,,,,1,,,,
402000702,2星安毕斯卡片,MonsterIcon003,Monster_AnBiSi.png,4,401,902020007,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402001802,2星兽牙怪卡片,MonsterIcon004,Monster_ShouYaGuai.png,4,401,903020018,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402001902,2星弑神者卡片,MonsterIcon004,Monster_ShiShenZhe.png,4,401,903020019,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403000102,2星波利卡片,MonsterIcon001,Monster_BoLi.png,4,401,901030001,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
403000202,2星虫蛹卡片,MonsterIcon001,Monster_ChongYong.png,4,401,901030002,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
403000402,2星盗虫卡片,MonsterIcon001,Monster_DaoChong.png,4,401,901030004,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
403001102,2星大嘴鸟卡片,MonsterIcon003,Monster_DaZuiNiao.png,4,401,902030011,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403001702,2星绿苍蝇卡片,MonsterIcon002,Monster_Lvcangying.png,4,401,902030017,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,401=1600,,0,1,1,1,1,,,,1,,,,
403000902,2星野猪卡片,MonsterIcon001,Monster_YeZhu.png,4,401,902030009,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403001502,2星泥人卡片,MonsterIcon002,Monster_Niren.png,4,401,903030015,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403000602,2星幽灵波利卡片,MonsterIcon_Boss001,Monster_YouLingBoLi.png,4,401,903030006,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403001602,2星帕莎纳卡片,MonsterIcon003,Monster_PaShaNa.png,4,401,903030016,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403002702,2星暗神官卡片,MonsterIcon004,Monster_AnShenGuan.png,4,401,903030027,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404000502,2星秃鹰卡片,MonsterIcon002,Monster_TuYing.png,4,401,901040005,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
404000902,2星龙蝇卡片,MonsterIcon_Boss001,Monster_Longying.png,4,401,903040009,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404000102,2星蓝疯兔卡片,MonsterIcon_Boss001,Monster_FengTu02.png,4,401,901040001,0=-1,1,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404000602,2星巧克猴卡片,MonsterIcon002,Monster_QiaoKeHou.png,4,401,902040006,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404001102,2星蚯蚓卡片,MonsterIcon002,Monster_Qiuyin.png,4,401,902040011,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404000202,2星猎蝇卡片,MonsterIcon002,Monster_LieYing.png,4,401,902040002,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404000802,2星小巴风特卡片,MonsterIcon002,Monster_XiaoBaFengTe.png,4,401,903040008,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404002202,2星傀儡娃娃卡片,MonsterIcon004,Monster_KuiLeiWaWa.png,4,401,902040022,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404002402,2星幽灵剑士卡片,MonsterIcon004,Monster_YouLingJianShi.png,4,401,903040024,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404002502,2星朽魔卡片,MonsterIcon005,Monster_XiuMo.png,4,401,902040025,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
405000102,2星苍蝇卡片,MonsterIcon001,Monster_CangYing.png,4,401,901050001,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
405000502,2星腐尸卡片,MonsterIcon002,Monster_Fushi.png,4,401,901050005,0=-1,1,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
405000602,2星玛勒盗虫卡片,MonsterIcon003,Monster_MaLeDaoChong.png,4,401,901050006,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
405000702,2星转转蛋卡片,MonsterIcon003,Monster_ZhuanZhuanDan.png,4,401,901050007,0=-1,1,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
405000202,2星木乃伊犬卡片,MonsterIcon003,Monster_Bilaite.png,4,401,902050002,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,401=1600,,0,1,1,1,1,,,,1,,,,
405000302,2星人鱼士兵卡片,MonsterIcon002,Monster_Renyushibing.png,4,401,901050003,0=-1,1,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
405000802,2星鬼女卡片,MonsterIcon003,Monster_GuiNv.png,4,401,902050008,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
405001202,2星狂暴野猫卡片,MonsterIcon004,Monster_KuangBaoYeMao.png,4,401,902050012,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
405001302,2星地狱梦魇卡片,MonsterIcon004,Monster_DiYuMengYan.png,4,401,903050013,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
405001502,2星腐尸战俘卡片,MonsterIcon004,Monster_FuShiZhanFu.png,4,401,902050015,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
406000402,2星魔菇卡片,MonsterIcon001,Monster_MoGu01.png,4,401,901060004,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
406000702,2星森灵卡片,MonsterIcon001,Monster_SenLing.png,4,401,901060007,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
406000102,2星克瑞米卡片,MonsterIcon001,Monster_KeRuiMi.png,4,401,901060001,0=-1,1,1,,,,2,0=0,10,0,1,1,0,101=5000,401=1600,,0,1,1,1,1,,,,1,,,,
406000202,2星溜溜猴卡片,MonsterIcon001,Monster_LiuLiuHou.png,4,401,902060002,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
406000802,2星邪骸海盗卡片,MonsterIcon002,Monster_Xiehaicike.png,4,401,902060008,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
406000902,2星气泡虫卡片,MonsterIcon002,Monster_Qipaochong.png,4,401,902060009,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
406001502,2星螳螂卡片,MonsterIcon001,Monster_TangLang.png,4,401,902060015,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
406001602,2星剑鱼卡片,MonsterIcon002,Monster_Jianyu.png,4,401,903060016,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
406002502,2星犬妖卡片,MonsterIcon004,Monster_LangTouQuanYao.png,4,401,902060025,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
406002602,2星恶灵卡片,MonsterIcon003,Monster_ELing.png,4,401,902060026,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
406003102,2星鹗枭首领卡片,MonsterIcon004,Monster_EXiaoShouLing.png,4,401,903060031,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
406003202,2星邪恶使者卡片,MonsterIcon002,Monster_XieEShiZhe.png,4,401,902060032,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
407000102,2星树精卡片,MonsterIcon001,Monster_ShuJing.png,4,401,901070001,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
407001702,2星钢鬃巨熊卡片,MonsterIcon001,Monster_gangzongjuxiong.png,4,401,903070017,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
407000302,2星土拨鼠卡片,MonsterIcon001,Monster_TuBoShu.png,4,401,901070003,0=-1,1,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
407000402,2星松鼠卡片,MonsterIcon001,Monster_SongShu.png,4,401,901070004,0=-1,1,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
407000802,2星马尔杜克卡片,MonsterIcon003,Monster_MaErDuKe.png,4,401,903070008,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
407000202,2星小恶魔卡片,MonsterIcon003,Monster_XiaoEMo.png,4,401,903070002,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
407000602,2星狂暴蚁后卡片,MonsterIcon_Boss001,Monster_KuangbaoYihou.png,4,401,903070006,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
407001802,2星迷幻之王卡片,MonsterIcon004,Monster_MiHuanZhiWang.png,4,401,903070018,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
407002202,2星钟塔守护者卡片,MonsterIcon004,Monster_ZhongTaShouHuZhe.png,4,401,903070022,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
401000103,3星绿棉虫卡片,MonsterIcon001,Monster_LvMianChong.png,4,401,911010001,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,0,0,1,1,1,1,,,,1,,,,
401000203,3星疯兔卡片,MonsterIcon001,Monster_FengTu01.png,4,401,911010002,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,0,0,1,1,1,1,,,,1,,,,
401000403,3星曼陀罗魔花卡片,MonsterIcon001,Monster_ManTuoLuomoHua.png,4,401,912010004,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,0,0,1,1,1,1,,,,1,,,,
401000503,3星吸血蝙蝠卡片,MonsterIcon002,Monster_XiXueBianFu.png,4,401,911010005,0=-1,1,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,0,0,1,1,1,1,,,,1,,,,
401000903,3星狼卡片,MonsterIcon001,Monster_Wolf.png,4,401,912010009,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,401=1600,0,0,1,1,1,1,,,,1,,,,
401001003,3星海葵卡片,MonsterIcon002,Monster_Haikui.png,4,401,913010010,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,0,0,1,1,1,1,,,,1,,,,
401001703,3星哥布灵首领卡片,MonsterIcon_Boss001,Monster_GeBuLinShouLing.png,4,401,913010017,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,0,0,1,1,1,1,,,,1,,,,
401006103,3星远古海神卡片,MonsterIcon004,Monster_YuanGuHaiWang.png,4,401,913010061,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
401006703,3星艾斯恩魔女卡片,MonsterIcon002,Monster_Aisienmonv.png,4,401,913010067,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
406003503,3星深渊骑士卡片,MonsterIcon_Boss001,Monster_ShenYuanQiShi.png,4,401,913010068,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402000803,3星蜗牛卡片,MonsterIcon003,Monster_WoNiu.png,4,401,911020008,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
402000903,3星蚁卵卡片,MonsterIcon003,Monster_MaYiYouChong.png,4,401,911020009,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
402000103,3星盗虫卵卡片,MonsterIcon002,Monster_DaoChongLuan.png,4,401,911020001,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
402000303,3星达拉蛙卡片,MonsterIcon001,Monster_DaLaWa.png,4,401,913020003,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402001203,3星兽人战士卡片,MonsterIcon003,Monster_ShouRenZhanShi.png,4,401,912020012,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402001303,3星僵尸卡片,MonsterIcon003,Monster_Jiangshi.png,4,401,912020013,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,401=1600,,0,1,1,1,1,,,,1,,,,
402001403,3星毕帝特飞龙卡片,MonsterIcon004,Monster_BiDiTeFeiLong.png,4,401,912020014,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402000603,3星狂暴木乃伊卡片,MonsterIcon002,Monster_Kuangbaomunaiyi.png,4,401,912020006,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,401=1600,,0,1,1,1,1,,,,1,,,,
402000703,3星安毕斯卡片,MonsterIcon003,Monster_AnBiSi.png,4,401,912020007,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402001803,3星兽牙怪卡片,MonsterIcon004,Monster_ShouYaGuai.png,4,401,913020018,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
402001903,3星弑神者卡片,MonsterIcon004,Monster_ShiShenZhe.png,4,401,913020019,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403000103,3星波利卡片,MonsterIcon001,Monster_BoLi.png,4,401,911030001,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=240,,0,1,1,1,1,,,,1,,,,
403000203,3星虫蛹卡片,MonsterIcon001,Monster_ChongYong.png,4,401,911030002,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
403000403,3星盗虫卡片,MonsterIcon001,Monster_DaoChong.png,4,401,911030004,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
403001103,3星大嘴鸟卡片,MonsterIcon003,Monster_DaZuiNiao.png,4,401,912030011,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403001703,3星绿苍蝇卡片,MonsterIcon002,Monster_Lvcangying.png,4,401,912030017,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,401=1600,,0,1,1,1,1,,,,1,,,,
403000903,3星野猪卡片,MonsterIcon001,Monster_YeZhu.png,4,401,912030009,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403001503,3星泥人卡片,MonsterIcon002,Monster_Niren.png,4,401,913030015,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403000603,3星幽灵波利卡片,MonsterIcon_Boss001,Monster_YouLingBoLi.png,4,401,913030006,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403001603,3星帕莎纳卡片,MonsterIcon003,Monster_PaShaNa.png,4,401,913030016,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
403002703,3星暗神官卡片,MonsterIcon004,Monster_AnShenGuan.png,4,401,913030027,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404000503,3星秃鹰卡片,MonsterIcon002,Monster_TuYing.png,4,401,911040005,0=-1,0,1,,,,2,0=0,10,0,1,1,0,101=5000,401=420,,0,1,1,1,1,,,,1,,,,
404000903,3星龙蝇卡片,MonsterIcon_Boss001,Monster_Longying.png,4,401,913040009,0=-1,3,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404000103,3星蓝疯兔卡片,MonsterIcon_Boss001,Monster_FengTu02.png,4,401,911040001,0=-1,1,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404000603,3星巧克猴卡片,MonsterIcon002,Monster_QiaoKeHou.png,4,401,912040006,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404001103,3星蚯蚓卡片,MonsterIcon002,Monster_Qiuyin.png,4,401,912040011,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
404000203,3星猎蝇卡片,MonsterIcon002,Monster_LieYing.png,4,401,912040002,0=-1,2,1,,,,2,0=0,10,0,1,1,0,101=5000,,,0,1,1,1,1,,,,1,,,,
