ID,NpcId,SceneId1,Pos1,SceneId2,Pos2,SceneId3,Pos3,SceneId4,Pos4,SceneId5,Pos5,TaskAccept,TaskFinish,TaskTarget1,TaskTarget2,TaskTarget3,TaskTarget4,TaskTarget5
3850,14345,53,"208.31,1.52,153.65",,,,,,,,,,,,,,,
3851,14344,53,"210.85,1.52,150.05",,,,,,,,,,2001130,,,,,
3852,14346,53,"206.14,1.52,149.45",,,,,,,,,,,,,,,
3853,14350,520,"151.34,25.22,77.25",,,,,,,,,2001230,,,,,,
3854,14351,520,"193.94,29.82,81.98",,,,,,,,,,,,,,,
3855,14353,520,"206.88,29.82,77.47",,,,,,,,,,,,,,,
3856,14352,520,"202.87,29.82,79.92",,,,,,,,,2001240,2001240,,,,,
3857,14354,520,"151.34,25.22,77.25",,,,,,,,,,,,,,,
3858,14360,25,"95.16,12.26,153.3",,,,,,,,,2001310|2001320,,,,,,
3859,14361,25,"96.14,12.26,154.49",,,,,,,,,2001330,,,,,,
3860,14367,25,"133.51,21.39,150.25",,,,,,,,,,,,,,,
3861,14362,72,"77.82,72.14,282.35",,,,,,,,,,,,,,,
3862,14363,72,"83.62,72.14,282.35",,,,,,,,,,,,,,,
3863,14364,72,"80.72,72.14,289.93",,,,,,,,,2001340,,,,,,
3864,14365,72,"80.72,72.14,297.02",,,,,,,,,,,,,,,
3865,14366,72,"80.72,72.14,297.02",,,,,,,,,,,,,,,
3866,14368,55,"130.58,24.89,125.48",,,,,,,,,2001410,2001410,,,,,
3867,14369,5060,"49.4,8.47,62",,,,,,,,,,,,,2001410,,
3868,14370,532,"192.44,53.11,178.06",,,,,,,,,2001420,,,,,,
3869,14376,532,"180.08,52.32,170.89",,,,,,,,,,,,,,,
3870,14371,532,"179.17,52.31,171.65",,,,,,,,,,,,,,,
3871,14395,5061,"176.6,52.29,167",,,,,,,,,,,,,,,
3872,14378,532,"157.97,49.21,279.1",,,,,,,,,,,,,,,
3873,14379,532,"178.9,49.21,277.32",,,,,,,,,,,,,,,
3874,14372,533,"160.47,53.96,266.19",,,,,,,,,,2001440,,,,,
3875,14373,533,"161.87,53.96,266.16",,,,,,,,,,,,,,,
3876,14374,533,"163.44,53.96,268.11",,,,,,,,,,,,,,,
3877,14394,533,"160.47,53.96,266.19",,,,,,,,,,,,,,,
3878,14377,533,"160.47,53.96,266.19",,,,,,,,,,,,,,,
3879,14375,55,"130.58,24.89,125.48",,,,,,,,,,2001470,,,,,
3880,14380,55,"218.8,20.01,180.38",,,,,,,,,2001510,,,,,,
3881,14381,55,"195.52,20.01,103.68",,,,,,,,,,2001510,,,,,
3882,14383,530,"197,44.6,109",,,,,,,,,,,,,,,
3883,14384,530,"139.47,57.61,202.31",,,,,,,,,,2001520,,,,,
3884,14382,530,"69.18,43.9,281.9",,,,,,,,,,,,,,,
3885,14385,530,"69.01,42.84,267.05",,,,,,,,,,2001530,,,,,
3886,14386,530,"67.14,42.2,265.82",,,,,,,,,,,,,,,
3887,14387,530,"70.91,42.16,265.73",,,,,,,,,,,,,,,
3888,14389,530,"165.7,49.69,137.93",,,,,,,,,,,,,,,
3889,14392,530,"165.7,49.69,140.62",,,,,,,,,,,,,,,
3890,14390,530,"175.91,49.69,140.47",,,,,,,,,,,,,,,
3891,14391,530,"175.91,49.69,137.47",,,,,,,,,,,,,,,
3892,14388,530,"170.48,49.7,143.35",,,,,,,,,,,,,,,
3893,14393,530,"176.5,43.37,85.99",,,,,,,,,,2001550,,,,,
3894,16520,85,"210.94,58.67,144.01",,,,,,,,,2001610,,,,,,
3895,16524,536,"128.65,44.28,251.53",,,,,,,,,2001620,2001610,,,,,
3896,16522,540,"175.87,35.01,67.58",,,,,,,,,,,,,,,
3897,16529,540,"175.3,35.14,64.65",,,,,,,,,,,,,,,
3898,16530,540,"178.9,35.42,71.75",,,,,,,,,,,,,,,
3899,16526,540,"185,34.94,72.37",,,,,,,,,,2001620,,,,,
3900,16531,90,"75.37,10.53,37.39",,,,,,,,,2001640|2001670,2001640,,,,,
3901,16527,90,"34.77,10.53,47.45",,,,,,,,,,,,,,,
3902,16528,85,"323.83,58.24,344.86",,,,,,,,,2001660,2001650|2001660,,,,,
3903,16523,90,"39.16,10.51,75.33",,,,,,,,,,2001670,,,,,
3904,16521,90,"40.42,10.52,75.28",,,,,,,,,,,,,,,
3905,16580,85,"190.86,68.61,192.77",540,"176.2,35.54,77.33",85,"190.86,68.61,192.77",,,,,2001710|2001720|2001760,,,,,,
3906,16582,540,"174.84,35.54,79.88",,,,,,,,,2001730,,,,,,
3907,16583,540,"175.45,36.23,156.68",,,,,,,,,,,,,,,
3908,16584,540,"178.03,36.54,154.28",,,,,,,,,,,,,,,
3909,16585,540,"172.47,36.26,155.27",,,,,,,,,,,,,,,
3910,16586,540,"170.2,36.26,155.7",,,,,,,,,,,,,,,
3911,16587,540,"180.79,36.24,156.07",,,,,,,,,,,,,,,
3912,16588,540,"178.29,36.52,151.8",,,,,,,,,,,,,,,
3913,16589,540,"172.13,36.52,150.03",,,,,,,,,,,,,,,
3914,16590,540,"174.28,35.52,262.01",,,,,,,,,,,,,,,
3915,16591,540,"175.82,35.52,261.96",,,,,,,,,,,,,,,
3916,16592,540,"215.4,32.52,255.6",,,,,,,,,2001750,,,,,,
3917,16593,540,"203.22,32.54,255.51",,,,,,,,,,,,,,,
3918,15200,26,"119.85,9.85,183.75",,,,,,,,,,,,,,,
3919,12019,26,"105,9.8,65",,,,,,,,,,,,,,,
3920,13783,27,"131.76,11.46,108.29",,,,,,,,,6000272,,,,,,
3921,13784,34,"70.89,6.32,152.42",,,,,,,,,6000274,,,,,,
3922,13785,34,"142.96,6.32,164.22",,,,,,,,,,,,,,,
3923,13786,34,"141.2,6.32,166.98",,,,,,,,,,6000274,,,,,
3924,13787,24,"34.43,10.55,67.7",,,,,,,,,,,,,,,
3925,17000,57,"76.26,10.03,66.16",57,"76.26,10.03,66.16",57,"76.26,10.03,66.16",57,"76.26,10.03,66.16",57,"76.26,10.03,66.16",,,,,,,
3926,17001,57,"65.33,10.03,71.52",57,"65.33,10.03,71.52",57,"65.33,10.03,71.52",57,"65.33,10.03,71.52",57,"65.33,10.03,71.52",,,,,,,
3927,17002,16,"109.15,17.03,63.16",,,,,,,,,6003810|6003820,,,,,,
3928,17003,97,"72.5,2.83,148.48",,,,,,,,,,6003820,,,,,
3929,17004,97,"84.97,2.06,146.71",,,,,,,,,,,,,,,
3930,17005,97,"74.44,2.83,146.93",,,,,,,,,,,,,,,
3931,17007,97,"30.34,5.12,135.94",,,,,,,,,,,,,,,
3932,17008,97,"74.44,2.83,146.93",,,,,,,,,,,,,,,
3933,17006,16,"109.15,17.03,63.16",,,,,,,,,6003840,6003840,,,,,
3934,17011,85,"187.56,68.4,186.65",,,,,,,,,6005110,6005110,,,,,
3935,17012,85,"189,68.4,186.65",,,,,,,,,,,,,,,
3936,17013,85,"146.72,53.78,270.98",,,,,,,,,,,,,,,
3937,17014,85,"143.37,53.78,269.75",,,,,,,,,,,,,,,
3938,17015,85,"144.74,53.78,267.39",,,,,,,,,,,,,,,
3939,17009,47,"118,20.32,198",,,,,,,,,,,,,,,
3940,17010,47,"115.76,20.32,199.01",,,,,,,,,,,,,,,
3941,17660,1,"76.98,7.46,64.66",,,,,,,,,,6004100,,,6004100,,
3942,17663,1,"192.36,7.94,50.12",,,,,,,,,,,,,,,
3943,17662,1,"186.82,7.54,51.44",,,,,,,,,,6004110,,,,,
3944,17661,1,"41.94,7.4,119.93",,,,,,,,,,,,,,,
3945,17681,300,"83.76,20.01,199.28",,,,,,,,,,,,,,,
3946,17682,300,"86.73,20.01,200.32",,,,,,,,,,,,,,,
3947,17683,300,"89.42,20.01,199.91",,,,,,,,,,,,,,,
3948,17684,300,"91.56,20.01,197.17",,,,,,,,,,,,,,,
3949,17685,300,"82.11,20.01,195.7",,,,,,,,,,6004220,,,,,
3950,17686,54,"69.5,20.09,196.19",,,,,,,,,,,,,,,
3951,17687,54,"71.33,20.09,195.55",,,,,,,,,,,,,,,
3952,17688,54,"73.12,20.09,196.68",,,,,,,,,,,,,,,
3953,17689,54,"69.11,20.09,197.69",,,,,,,,,,,,,,,
3954,17690,54,"64.71,20.09,199.86",,,,,,,,,,,,,,,
3955,10570,47,"159,23.85,202.65",,,,,,,,,12001410,,,,,,
3956,10572,47,"159,23.85,202.65",,,,,,,,,12001460|12001461|12001462,,,,,,
3957,10150,16,"109.25,17.01,46.01",,,,,,,,,12001810,12001810,,,,,
3958,14678,16,"97.1,17.01,42.9",,,,,,,,,,,,,,,
3959,10151,12,"42.43,5.3,63.59",,,,,,,,,12001830,12001820,,,,,
3960,10160,12,"43.47,5.35,65.44",,,,,,,,,,,,,,,
3961,10161,12,"44.67,5.35,63.57",,,,,,,,,,,,,,,
3962,10162,12,"43.12,5.35,61.61",,,,,,,,,,,,,,,
3963,10152,12,"96.33,13.66,113.63",,,,,,,,,12001840|12001850,12001830|12001840,,,,,
3964,10210,7,"151.18,9.83,142.15",,,,,,,,,,,,,,,
3965,10211,7,"140.22,10,53.76",,,,,,,,,12002420|12002430|12002440|12002450|12002460,12002410|12002420|12002430|12002440|12002450,,,,,
3966,10218,7,"55.058,9.85,173.69",,,,,,,,,,12002500|12002510,,,,,
3967,10239,2006,"140.22,10,53.76",,,,,,,,,,,,,,,
3968,10213,7,"138.41,10.22,179.12",7,"138.41,10.22,179.12",,,,,,,,,,,,,
3969,10212,7,"138.4,10.22,179.93",7,"138.4,10.22,179.93",,,,,,,12002470,12002460,,,,,
3970,10229,2006,"149.28,10,49.37",,,,,,,,,,,,,12002450,,12002450
3971,10230,2006,"150.73,10,52.61",,,,,,,,,,,,,,,
3972,10214,7,"172.66,10.7,219.3",,,,,,,,,,12002470,,,,,
3973,10215,7,"130.5,9.8,189.17",,,,,,,,,12002480|12002490,12002480,,,,,
3974,10216,14,"59.12,4.48,49.59",,,,,,,,,12002500,,,,,,
3975,10217,14,"60.69,5.38,39.4",,,,,,,,,,12002490,,,,,
3976,10225,7,"54.39,9.85,172.835",,,,,,,,,,,,,,,
3977,10226,7,"54.39,9.85,172.835",,,,,,,,,,12002530,,,,,
3978,10227,504,"99.27,14.99,115.53",,,,,,,,,12002510,,,,,,
3979,10221,504,"99.38,14.99,113.96",,,,,,,,,,,,,,,
3980,10219,504,"104.06,14.99,112.7",,,,,,,,,12002530,12002520,,,,,
3981,10224,504,"114.57,15.2,110.09",,,,,,,,,,,,,,,
3982,14675,504,"99.38,14.99,113.96",,,,,,,,,,,,,,,
3983,13426,16,"127.31,17.03,143.1",,,,,,,,,19001999,,,,,,
3984,13425,16,"108.28,17.03,42.21",,,,,,,,,19002000,,,,,,
3985,13223,7,"94.24,10,173.41",,,,,,,,,,,,,,,
3986,13220,7,"94.24,10,173.41",,,,,,,,,19001110,19001130|19001140,,,,,
3987,13221,7,"84.94,10.8,145.75",,,,,,,,,,,,,,,
3988,13224,7,"84.94,10.8,145.75",,,,,,,,,,,,,,,
3989,13225,7,"129.18,10.8,101.94",,,,,,,,,19001120|19001130,,,,,,
3990,13320,26,"176.72,9.91,133",,,,,,,,,19002100,,,,,,
3991,13323,506,"71.57,4.5,224.78",,,,,,,,,19002110,,,,,,
3992,13326,506,"63.6,4.5,100.5",,,,,,,,,19002120,,,,,,
3993,13321,506,"63.91,4.5,176.59",,,,,,,,,,,,,,,
3994,13322,506,"188.96,4.5,84.31",,,,,,,,,,,,,,,
3995,13332,19,"114.06,12.3,121.25",,,,,,,,,,19002120,,,,,
3996,13455,21,"170.48,17.18,163.33",,,,,,,,,,,,,,,
3997,13461,21,"170.48,17.18,163.33",,,,,,,,,,19003330,,,,,
3998,13459,505,"84.18,12.45,105.89",,,,,,,,,,,,,,,
3999,13456,505,"84.18,12.45,105.89",,,,,,,,,19003320,,,,,,
4000,13462,505,"84.18,12.45,105.89",,,,,,,,,,,,,,,
4001,13458,505,"161.34,12.45,46.27",,,,,,,,,19003330,,,,,,
4002,13460,505,"160.94,12.45,43",,,,,,,,,,,,,,,
4003,13463,505,"124.66,12.45,64.11",,,,,,,,,,,,,,,
4004,13457,505,"160.94,12.45,43",,,,,,,,,,,,,,,
4005,13327,21,"131.72,17.18,181.08",,,,,,,,,19002210,,,,,,
4006,13324,61,"94.11,12.95,38.01",,,,,,,,,19002220,,,,,,
4007,13328,22,"61.11,8.13,62.48",,,,,,,,,,,,,,,
4008,13329,22,"61.07,8.13,60.72",,,,,,,,,,,,,,,
4009,13330,22,"58.88,8.13,62.12",,,,,,,,,,,,,,,
4010,13331,22,"59.24,8.13,60.09",,,,,,,,,,,,,,,
4011,13474,35,"70.1,4.33,146.25",,,,,,,,,19003510,19003510,,,,,
4012,13471,35,"74.06,3.93,195.37",,,,,,,,,,19003500,,,,,
4013,13472,35,"74.06,3.93,195.37",,,,,,,,,,,,,,,
4014,13552,47,"150.19,15.98,104.19",,,,,,,,,,19001020,,,,,
4015,13422,26,"57.17,9.91,141.17",,,,,,,,,,,,,,,
4016,13427,26,"68.42,9.85,64.09",,,,,,,,,19003030,,,,,,
4017,13423,26,"57.17,9.91,141.17",,,,,,,,,,19003030,,,,,
4018,13550,19,"34.65,12.3,73.58",,,,,,,,,19004300|19004310,19004320,,,,,
4019,13551,19,"79.42,12.3,159.9",,,,,,,,,,,,,,,
4020,13452,8,"208.96,1.76,204.94",,,,,,,,,19004110|19004120,19004120,,,,,
4021,13454,8,"142.7,1.61,157.76",,,,,,,,,,,,,,,
4022,13453,27,"83.99,11.46,108.36",,,,,,,,,,,,,,,
4023,13641,35,"174.38,3.61,79.65",,,,,,,,,,,,,,,
4024,13445,25,"66.87,12.39,153.98",,,,,,,,,19004000|19004020,19004020,,,,,
4025,13446,518,"75.24,30.85,173.57",,,,,,,,,19004010,,,,,,
4026,13450,25,"65.39,12.39,156.36",,,,,,,,,,,,,,,
4027,13447,518,"37.2,30.85,34.27",,,,,,,,,,,,,,,
4028,13630,8,"153.51,1.76,199.58",,,,,,,,,19005110,,,,,,
4029,13631,8,"153.51,1.76,199.58",,,,,,,,,19005120|19005130,,,,,,
4030,13634,8,"120.35,1.76,116.83",,,,,,,,,,,,,,,
4031,13636,8,"153.51,1.76,199.58",,,,,,,,,,,,,,,
4032,13730,38,"97.04,14.24,170.38",,,,,,,,,19006110,,,,,,
4033,13731,38,"96.05,14.45,171.49",,,,,,,,,,,,,,,
4034,13732,38,"97.69,14.4,171.73",,,,,,,,,,,,,,,
4035,13840,47,"183.46,15.98,79.57",,,,,,,,,19007220,19007220,,,,,
4036,13780,47,"157.65,16.08,102.38",,,,,,,,,,,,,,,
4037,13781,67,"138.77,45.39,100.49",,,,,,,,,19006610|19006620,,,,,,
4038,14020,514,"116.77,30.13,106.56",,,,,,,,,19009010|19009020,,,,,,
4039,13720,7,"102.67,9.82,204.44",,,,,,,,,19006010,,,,,,
4040,13722,41,"78.3,12.34,99.3",,,,,,,,,,,,,,,
4041,13723,7,"107.92,10,202.03",,,,,,,,,,,,,,,
4042,13733,42,"30.47,12.07,28.65",,,,,,,,,,,,,,,
4043,13721,34,"91.25,6.31,58.85",,,,,,,,,,19006010,,,,,
4044,13724,34,"93.15,6.31,60.01",,,,,,,,,19006020|19006030,,,,,,
4045,13725,34,"95.7,6.31,59.77",,,,,,,,,,,,,,,
4046,13726,34,"95.7,6.31,59.77",,,,,,,,,,,,,,,
4047,13727,34,"95.7,6.31,59.77",,,,,,,,,,19006030,,,,,
4048,13940,514,"177.19,30.13,96.6",,,,,,,,,19008230,,,,,,
4049,13635,1,"87.78,7.36,94.35",,,,,,,,,,,,,,,
4050,13440,34,"53.79,6.35,116.22",,,,,,,,,19003210,,,,,,
4051,13441,510,"69.23,24.85,94.15",,,,,,,,,19003220,,,,,,
4052,13442,510,"79.57,24.85,162.42",,,,,,,,,,,,,,,
4053,13443,510,"67.64,24.85,93.44",,,,,,,,,,,,,,,
4054,13444,510,"94.41,24.85,95.07",,,,,,,,,,,,,,,
4055,13448,50,"120.37,22.27,78.04",,,,,,,,,19004210|19004220,19004220,,,,,
4056,13451,52,"55.06,13.38,83.21",,,,,,,,,,,,,,,
4057,13449,52,"55.06,13.38,83.21",,,,,,,,,,,,,,,
4058,13825,16,"61.83,17.03,135.25",,,,,,,,,,,,,,,
4059,13820,7,"41.76,10,134.18",,,,,,,,,19007000,19007020,,,,,
4060,13821,515,"113.66,25.89,66.51",,,,,,,,,19007010|19007020,,,,,,
4061,13822,504,"61.25,15.2,48.66",,,,,,,,,19007110,19007110,,,,,
4062,13823,515,"74.1,25.6,131.2",,,,,,,,,19007120,,,,,,
4063,13826,515,"71.96,25.56,75.67",,,,,,,,,,19007130,,,,,
4064,13824,515,"72.02,25.56,74.17",,,,,,,,,,,,,,,
4065,14040,53,"175.45,6.52,103.94",,,,,,,,,19009210,19009230,,,,,
4066,14041,53,"167.26,6.46,97.01",,,,,,,,,19009230,,,,,,
4067,13921,9,"121.19,6.2,96.9",,,,,,,,,19008020,,,,,,
4068,13920,16,"111.44,17.03,152.68",,,,,,,,,19008010,,,,,,
4069,13950,56,"93.24,20,239.71",,,,,,,,,19008310,19008330,,,,,
4070,13951,56,"108.71,20,137",,,,,,,,,19008320|19008330,,,,,,
4071,14050,20,"101.3,8.57,64.1",,,,,,,,,,,,,,,
4072,14054,519,"94.29,24.22,42.21",,,,,,,,,19009310,,,,,,
4073,14051,519,"120.26,24.19,85.14",,,,,,,,,19009320,,,,,,
4074,14052,519,"115.85,24.34,149.53",,,,,,,,,,,,,,,
4075,14053,519,"121.66,24.34,149.48",,,,,,,,,19009330,,,,,,
4076,14055,519,"118.41,26.04,168.75",,,,,,,,,19009340,,,,,,
4077,14056,519,"119.51,25.85,167.08",,,,,,,,,,,,,,,
4078,14057,20,"101.3,8.57,64.1",,,,,,,,,,19009340,,,,,
4079,14031,56,"155.12,20,250.59",,,,,,,,,,,,,,,
4080,14032,56,"223.79,20,173.58",,,,,,,,,19010030|19010040,19010020|19010030,,,,,
4081,14033,56,"223.4,20,171.95",,,,,,,,,,,,,,,
4082,13420,50,"209.93,17.23,83.45",,,,,,,,,19003110,,,,,,
4083,13421,522,"189.23,44.72,165.37",,,,,,,,,19003120,19003120,,,,,
4084,14120,7,"149.9,10.78,207.69",,,,,,,,,19009120|19009130,,,,,,
4085,14121,41,"115.85,12.27,59.21",,,,,,,,,,,,,,,
4086,14122,41,"97.09,12.27,70.58",,,,,,,,,,,,,,,
4087,14126,7,"167.24,10.8,216.73",,,,,,,,,,19009120,,,,,
4088,14123,520,"60.81,25.22,57.06",,,,,,,,,19009140|19009150,19009150,,,,,
4089,14124,520,"62.83,25.22,53.57",,,,,,,,,,,,,,,
4090,13230,47,"222.41,15.98,58.53",,,,,,,,,19010110,19010140,,,,,
4091,13231,47,"124.71,15.98,79.96",,,,,,,,,19010120,,,,,,
4092,13232,47,"92.68,15.98,81.58",,,,,,,,,19010130,19010130,,,,,
4093,13233,47,"92.45,15.98,75.35",,,,,,,,,,,,,,,
4094,13234,47,"95.5,15.98,97.38",,,,,,,,,,,,,,,
4095,13235,47,"180.14,15.98,113.94",,,,,,,,,,,,,,,
4096,13240,47,"139.61,15.98,101.77",,,,,,,,,19010220,,,,,,
4097,13242,47,"177.95,15.98,195.04",,,,,,,,,,,,,,,
4098,13241,38,"147,20.66,47.84",,,,,,,,,19010240,,,,,,
4099,13250,36,"79.32,23.17,66.86",,,,,,,,,19010310,19010330,,,,,
4100,13251,47,"95.65,20.32,140.55",,,,,,,,,19010320|19010330,,,,,,
4101,13252,36,"76.57,23.17,63.39",,,,,,,,,,,,,,,
4102,13253,36,"76.57,23.17,63.39",,,,,,,,,,,,,,,
4103,14804,36,"124.99,23.17,60.44",,,,,,,,,,19010520,,,,,
4104,14805,36,"125.1,23.17,62.76",,,,,,,,,,,,,,,
4105,60502,7,"78.45,10.8,98.05",,,,,,,,,19010620,,,,,,
4106,60509,7,"125.66,10.8,154.22",,,,,,,,,,,,,,,
4107,60510,7,"124.92,10.8,153.37",,,,,,,,,,,,,,,
4108,60511,7,"157.66,9.8,73",,,,,,,,,,,,,,,
4109,60512,41,"71.16,12.16,91.63",,,,,,,,,19010640,19010651|19010652,,19010640,,,
4110,60508,41,"73.93,12.18,91.36",,,,,,,,,,,,,,,
4111,60518,41,"71.47,12.15,87.51",,,,,,,,,19010650|19010651|19010652,,,,,,
4112,60501,41,"72.53,12.15,87.27",,,,,,,,,,,,,,,
4113,60505,41,"71.16,12.16,91.63",,,,,,,,,,,,,,,
4114,60504,41,"73.93,12.18,91.36",,,,,,,,,,,,,,,
4115,60506,41,"71.47,12.15,87.51",41,"71.47,12.15,87.51",,,,,,,,,,,,,
4116,60515,57,"52.11,10.03,78.01",,,,,,,,,,,,,,,
4117,60503,7,"87.75,10.8,120.25",,,,,,,,,,19010710,,,,,
4118,60520,7,"103.19,10.8,123.88",,,,,,,,,,,,,,,
4119,60516,11,"58.04,1.7,73.77",,,,,,,,,,,,,,,
4120,60517,7,"102.97,10.8,159.75",,,,,,,,,19010910,,,,,,
4121,60542,7,"47.45,9.8,168.15",,,,,,,,,,,,,,,
4122,60533,7,"61.14,9.82,76.51",,,,,,,,,19012010,19012010,,,,,
4123,60534,1,"96.36,7.47,71.19",,,,,,,,,,,,,,,
4124,60537,7,"46.17,9.82,128.03",,,,,,,,,,19012040,,,,,
4125,60535,7,"43.75,9.82,164.34",,,,,,,,,,,,,,,
4126,60536,1,"113.35,11.02,144.83",,,,,,,,,,,,,,,
4127,16261,55,"115.14,20.01,89.75",,,,,,,,,,,,,,,
4128,16262,55,"115.75,20.01,86.93",,,,,,,,,,,,,,,
4129,16263,55,"147.83,20.01,70.36",,,,,,,,,,,,,,,
4130,16264,55,"145.53,20.01,70.93",,,,,,,,,,,,,,,
4131,16265,55,"189.95,20.01,110.54",,,,,,,,,,,,,,,
4132,16266,55,"191.59,20.01,111.74",,,,,,,,,19011220,,,,,,
4133,16267,55,"113.78,20.01,88.23",,,,,,,,,,,,,,,
4134,16268,55,"97.35,20.01,128.41",,,,,,,,,,19011210,,,,,
4135,16269,55,"200.1,20.01,111.2",,,,,,,,,,,,,,,
4136,16270,55,"75.58,22.77,330.03",,,,,,,,,,,,,,,
4137,16271,55,"78.05,22.77,329.8",,,,,,,,,,,,,,,
4138,16273,55,"194.91,20.01,111.28",,,,,,,,,,,,,,,
4139,16272,55,"198.26,20.01,107.04",,,,,,,,,,,,,,,
4140,16274,55,"194.91,20.01,111.28",,,,,,,,,,,,,,,
4141,16275,528,"121.16,29.44,91.15",,,,,,,,,,,,,,,
4142,16286,528,"122.81,29.44,94.74",,,,,,,,,,,,,,,
4143,16276,528,"120.47,29.44,94.73",,,,,,,,,,,,,,,
4144,16277,528,"125.79,29.44,95.47",,,,,,,,,,,,,,,
4145,16278,528,"117.49,29.44,89.71",,,,,,,,,,,,,,,
4146,16279,528,"117.23,29.44,87.98",,,,,,,,,,,,,,,
4147,16280,528,"117.47,29.44,85.24",,,,,,,,,,,,,,,
4148,16281,528,"128.83,29.44,89.12",,,,,,,,,,,,,,,
4149,16282,528,"129.24,29.44,86.68",,,,,,,,,,,,,,,
4150,16283,528,"129,29.44,83.2",,,,,,,,,,,,,,,
4151,16284,528,"124.12,29.37,79.29",,,,,,,,,,,,,,,
4152,16285,528,"122.05,29.42,79.37",,,,,,,,,,,,,,,
4153,16287,528,"122.81,29.44,94.74",,,,,,,,,,19011230,,,,,
4154,16289,529,"183.01,11.27,179.85",,,,,,,,,,,,,,,
4155,16290,529,"183.16,11.27,181.15",,,,,,,,,,,,,,,
4156,16291,529,"179.23,11.27,181.35",,,,,,,,,,,,,,,
4157,16292,529,"178.75,11.27,187.31",,,,,,,,,,,,,,,
4158,16293,529,"183.1,11.27,191.8",,,,,,,,,,,,,,,
4159,16294,529,"187.52,11.27,187.23",,,,,,,,,,,,,,,
4160,16295,529,"180.09,11.27,179.94",,,,,,,,,,,,,,,
4161,16296,529,"183.01,11.27,179.85",,,,,,,,,,,,,,,
4162,16297,529,"183.16,11.27,181.15",,,,,,,,,,,,,,,
4163,16298,529,"180.8,11.27,182.56",,,,,,,,,,,,,,,
4164,16299,529,"178.75,11.27,187.31",,,,,,,,,,,,,,,
4165,16300,529,"183.1,11.27,191.8",,,,,,,,,,,,,,,
4166,16301,529,"187.52,11.27,187.23",,,,,,,,,,,,,,,
4167,16302,529,"180.09,11.27,179.94",,,,,,,,,,,,,,,
4168,16303,529,"183.01,11.27,184.25",,,,,,,,,,,,,,,
4169,16307,529,"184.85,11.27,182.63",,,,,,,,,,19011250,,,,,
4170,16304,529,"183.18,15.89,102.99",,,,,,,,,,,,,,,
4171,16305,529,"181.44,15.89,100.8",,,,,,,,,,,,,,,
4172,16306,529,"185.43,15.89,100.94",,,,,,,,,,,,,,,
4173,16308,529,"182.75,10.11,174.28",,,,,,,,,,,,,,,
4174,16309,529,"181.41,10.1,171.34",,,,,,,,,,,,,,,
4175,16310,529,"184.37,10.1,171.52",,,,,,,,,,,,,,,
4176,60801,82,"164.22,21.75,134.01",,,,,,,,,,,,,,,
4177,60802,82,"162.89,22.16,160.88",,,,,,,,,,,,,,,
4178,60803,82,"229.46,25.59,140.57",,,,,,,,,,,,,,,
4179,60804,82,"160.17,21.9,161.27",,,,,,,,,,,,,,,
4180,60805,82,"201.5,20.54,243.12",,,,,,,,,,,,,,,
4181,60806,82,"217.08,20.64,210.64",,,,,,,,,19011330,,,,,,
4182,60807,82,"201.58,20.42,212.08",,,,,,,,,,19011320,,,,,
4183,60809,82,"105.39,20.71,256.12",,,,,,,,,,,,,,,
4184,60810,82,"105.76,20.53,253.07",,,,,,,,,,,,,,,
4185,60811,82,"103.51,20.76,252.64",,,,,,,,,,,,,,,
4186,60812,82,"103.83,20.71,251.08",,,,,,,,,,,,,,,
4187,60813,82,"103.5,20.81,254.23",,,,,,,,,,,,,,,
4188,60814,82,"108.15,20.28,252.79",,,,,,,,,,,,,,,
4189,60815,82,"106.91,20.49,256.76",,,,,,,,,,,,,,,
4190,60816,82,"109.19,20.18,256.09",,,,,,,,,,,,,,,
4191,60817,82,"107.73,20.3,250.84",,,,,,,,,,,,,,,
4192,60808,82,"191.1,26.21,154.12",,,,,,,,,,,,,,,
4193,60818,82,"105.39,20.71,256.12",,,,,,,,,,,,,,,
4194,60819,82,"105.76,20.53,253.07",,,,,,,,,,,,,,,
4195,60824,82,"195.35,22.53,254.14",,,,,,,,,,,,,,,
4196,60826,82,"193.96,22.32,255.28",,,,,,,,,19011340,,,,,,
4197,60825,82,"195.35,22.53,254.14",,,,,,,,,,,,,,,
4198,60828,7,"120.02,9.82,76.5",,,,,,,,,,,,,,,
4199,60829,7,"118.03,9.82,75.15",,,,,,,,,,,,,,,
4200,60832,7,"120.02,9.82,76.5",,,,,,,,,,,,,,,
4201,60833,7,"118.03,9.82,75.15",,,,,,,,,,,,,,,
4202,60834,84,"127.962,11.862,80.595",,,,,,,,,,,,,,,
4203,60835,84,"129.58,11.46,79.99",,,,,,,,,19011350,,,,,,
4204,60836,84,"131.42,11.46,79.75",,,,,,,,,,,,,,,
4205,60840,84,"128.01,11.46,70.69",,,,,,,,,,,,,,,
4206,60842,84,"131.25,11.46,73.27",,,,,,,,,,,,,,,
4207,60839,84,"129.85,11.46,80.81",,,,,,,,,,,,,,,
4208,60838,84,"127.962,11.862,80.595",,,,,,,,,,,,,,,
4209,60843,82,"196.48,26.1,160.73",,,,,,,,,,,,,,,
4210,60851,82,"154.72,20.65,204.34",,,,,,,,,,,,,,,
4211,60859,82,"183.77,20.07,214.85",,,,,,,,,,,,,,,
4212,60860,82,"184.21,19.98,211.62",,,,,,,,,,,,,,,
4213,60852,82,"175.75,19.69,204.49",,,,,,,,,,,,,,,
